time,"FAMA_MAMA_daily_close_[0.25, 0.25]","MAMA_daily_close_[0.25, 0.25]",Company
2015-01-12,37.3021,37.4058,ABT
2015-01-09,37.2872,37.3167,ABT
2015-01-08,37.283,37.3025,ABT
2015-01-07,37.2802,37.1514,ABT
2015-01-06,37.2986,37.2034,ABT
2015-01-05,37.3123,37.3719,ABT
2015-01-02,37.3037,37.456,ABT
2014-12-31,37.282,37.5709,ABT
2014-12-30,37.2407,37.6911,ABT
2014-12-29,37.1764,37.6667,ABT
2014-12-26,37.1063,37.659,ABT
2014-12-24,37.0274,37.5799,ABT
2014-12-23,36.9484,37.5157,ABT
2014-12-22,36.8674,37.4247,ABT
2014-12-19,36.7878,37.1241,ABT
2014-12-18,36.7397,36.8116,ABT
2014-12-17,36.7294,36.472,ABT
2014-12-16,36.7662,36.4353,ABT
2014-12-15,36.8135,36.6233,ABT
2014-12-12,36.8407,36.8574,ABT
2014-12-11,36.8383,37.1061,ABT
2014-12-10,36.8,37.2256,ABT
2014-12-09,36.7392,37.4098,ABT
2014-12-08,36.6434,37.3605,ABT
2014-12-05,36.541,37.2204,ABT
2014-12-04,36.4439,37.1466,ABT
2014-12-03,36.3435,36.9959,ABT
2014-12-02,36.2503,36.7426,ABT
2014-12-01,36.18,36.5315,ABT
2014-11-28,36.1298,36.4981,ABT
2014-11-26,36.0771,36.4011,ABT
2014-11-25,36.0309,36.3435,ABT
2014-11-24,35.9862,36.2915,ABT
2014-11-21,35.9426,36.1781,ABT
2014-11-20,35.9089,36.1673,ABT
2014-11-19,35.872,36.1612,ABT
2014-11-18,35.8307,36.2496,ABT
2014-11-17,35.7709,36.293,ABT
2014-11-14,35.6963,36.3481,ABT
2014-11-13,35.6032,36.394,ABT
2014-11-12,35.4902,36.2403,ABT
2014-11-11,35.3831,36.1346,ABT
2014-11-10,35.2757,35.9882,ABT
2014-11-07,35.1739,35.837,ABT
2014-11-06,35.0792,35.8337,ABT
2014-11-05,34.9714,35.7413,ABT
2014-11-04,34.8614,35.6263,ABT
2014-11-03,34.7522,35.4867,ABT
2014-10-31,34.6472,35.3888,ABT
2014-10-30,34.5413,35.1755,ABT
2014-10-29,34.4507,34.9188,ABT
2014-10-28,34.3838,34.7831,ABT
2014-10-27,34.3268,34.6683,ABT
2014-10-24,34.278,34.5868,ABT
2014-10-23,34.2339,34.4176,ABT
2014-10-22,34.2076,34.2002,ABT
2014-10-21,34.2087,34.1418,ABT
2014-10-20,34.2182,33.8435,ABT
2014-10-17,34.2718,33.702,ABT
2014-10-16,34.3532,33.6787,ABT
2014-10-15,34.4495,33.8872,ABT
2014-10-14,34.5299,34.1598,ABT
2014-10-13,34.5827,34.2339,ABT
2014-10-10,34.6326,34.3714,ABT
2014-10-09,34.6699,34.3838,ABT
2014-10-08,34.7107,34.436,ABT
2014-10-07,34.75,34.3659,ABT
2014-10-06,34.8049,34.4587,ABT
2014-10-03,34.8543,34.3358,ABT
2014-10-02,34.9284,34.3281,ABT
2014-10-01,35.0141,34.4769,ABT
2014-09-30,35.0909,34.6834,ABT
2014-09-29,35.1491,34.8465,ABT
2014-09-26,35.1923,34.9789,ABT
2014-09-25,35.2228,35.1253,ABT
2014-09-24,35.2368,35.3233,ABT
2014-09-23,35.2244,35.4146,ABT
2014-09-22,35.1972,35.5719,ABT
2014-09-19,35.1437,35.5351,ABT
2014-09-18,35.0878,35.4339,ABT
2014-09-17,35.0384,35.2716,ABT
2014-09-16,35.005,35.1402,ABT
2014-09-15,34.9857,35.0964,ABT
2014-09-12,34.9699,35.0874,ABT
2014-09-11,34.9531,35.1221,ABT
2014-09-10,34.929,35.1655,ABT
2014-09-09,34.8952,35.1302,ABT
2014-09-08,34.8617,35.1023,ABT
2014-09-05,34.8273,35.0706,ABT
2014-09-04,34.7925,34.99,ABT
2014-09-03,34.7643,34.8962,ABT
2014-09-02,34.7455,34.8095,ABT
2014-08-29,34.7363,34.8392,ABT
2014-08-28,34.7216,34.876,ABT
2014-08-27,34.6995,34.895,ABT
2014-08-26,34.6716,34.8518,ABT
2014-08-25,34.6459,34.7503,ABT
2014-08-22,34.631,34.6889,ABT
2014-08-21,34.6227,34.7113,ABT
2014-08-20,34.61,34.6836,ABT
2014-08-19,34.5995,34.6959,ABT
2014-08-18,34.5857,34.6028,ABT
2014-08-15,34.5833,34.5635,ABT
2014-08-14,34.5861,34.5578,ABT
2014-08-13,34.5902,34.4762,ABT
2014-08-12,34.6064,34.4139,ABT
2014-08-11,34.6339,34.4926,ABT
2014-08-08,34.6541,34.4659,ABT
2014-08-07,34.681,34.5291,ABT
2014-08-06,34.7027,34.6571,ABT
2014-08-05,34.7093,34.762,ABT
2014-08-04,34.7017,34.8992,ABT
2014-08-01,34.6735,34.9149,ABT
2014-07-31,34.639,35.0346,ABT
2014-07-30,34.5825,35.1694,ABT
2014-07-29,34.4987,35.1464,ABT
2014-07-28,34.4061,35.1458,ABT
2014-07-25,34.3005,35.0957,ABT
2014-07-24,34.1869,34.9988,ABT
2014-07-23,34.0709,34.9107,ABT
2014-07-22,33.9509,34.7713,ABT
2014-07-21,33.8337,34.5525,ABT
2014-07-18,33.731,34.2965,ABT
2014-07-17,33.6502,34.0181,ABT
2014-07-16,33.5977,33.8744,ABT
2014-07-15,33.5582,33.9157,ABT
2014-07-14,33.5071,33.938,ABT
2014-07-11,33.4455,33.7895,ABT
2014-07-10,33.3964,33.734,ABT
2014-07-09,33.3481,33.7364,ABT
2014-07-08,33.2927,33.7314,ABT
2014-07-07,33.23,33.7847,ABT
2014-07-03,33.1507,33.7304,ABT
2014-07-02,33.0679,33.5544,ABT
2014-07-01,32.9984,33.347,ABT
2014-06-30,32.9486,33.2367,ABT
2014-06-27,32.9075,33.166,ABT
2014-06-26,32.8706,33.1698,ABT
2014-06-25,32.8278,33.1532,ABT
2014-06-24,32.7813,33.1091,ABT
2014-06-23,32.7345,33.1186,ABT
2014-06-20,32.6797,33.0548,ABT
2014-06-19,32.6261,32.9371,ABT
2014-06-18,32.5816,32.7393,ABT
2014-06-17,32.5591,32.6473,ABT
2014-06-16,32.5465,32.6636,ABT
2014-06-13,32.5298,32.6745,ABT
2014-06-12,32.5091,32.719,ABT
2014-06-11,32.4791,32.7728,ABT
2014-06-10,32.4371,32.7928,ABT
2014-06-09,32.3863,32.675,ABT
2014-06-06,32.3451,32.627,ABT
2014-06-05,32.3048,32.5848,ABT
2014-06-04,32.2648,32.5012,ABT
2014-06-03,32.231,32.4988,ABT
2014-06-02,32.1928,32.4766,ABT
2014-05-30,32.1522,32.4524,ABT
2014-05-29,32.1093,32.3628,ABT
2014-05-28,32.0731,32.3552,ABT
2014-05-27,32.0328,32.326,ABT
2014-05-23,31.991,32.3115,ABT
2014-05-22,31.9452,32.2868,ABT
2014-05-21,31.8964,32.2403,ABT
2014-05-20,31.8472,32.2027,ABT
2014-05-19,31.7965,32.1581,ABT
2014-05-16,31.7448,32.074,ABT
2014-05-15,31.6978,32.1173,ABT
2014-05-14,31.6378,32.126,ABT
2014-05-13,31.5681,31.9495,ABT
2014-05-12,31.5136,31.7878,ABT
2014-05-09,31.4744,31.6784,ABT
2014-05-08,31.4453,31.609,ABT
2014-05-07,31.4219,31.5872,ABT
2014-05-06,31.3983,31.5692,ABT
2014-05-05,31.3739,31.5751,ABT
2014-05-02,31.3451,31.512,ABT
2014-05-01,31.3213,31.5043,ABT
2014-04-30,31.2952,31.4641,ABT
2014-04-29,31.271,31.3913,ABT
2014-04-28,31.2538,31.3489,ABT
2014-04-25,31.2403,31.3386,ABT
2014-04-24,31.2262,31.4175,ABT
2014-04-23,31.1989,31.4138,ABT
2014-04-22,31.1682,31.3624,ABT
2014-04-21,31.1404,31.294,ABT
2014-04-17,31.1185,31.1727,ABT
2014-04-16,31.1107,30.951,ABT
2014-04-15,31.1336,30.8054,ABT
2014-04-14,31.1804,30.723,ABT
2014-04-11,31.2458,30.6758,ABT
2014-04-10,31.3272,30.8092,ABT
2014-04-09,31.4012,30.9816,ABT
2014-04-08,31.4612,31.1112,ABT
2014-04-07,31.5112,31.2867,ABT
2014-04-04,31.5433,31.3717,ABT
2014-04-03,31.5678,31.3603,ABT
2014-04-02,31.5974,31.3397,ABT
2014-04-01,31.6342,31.3313,ABT
2014-03-31,31.6775,31.3498,ABT
2014-03-28,31.7243,31.3637,ABT
2014-03-27,31.7759,31.4364,ABT
2014-03-26,31.8243,31.4954,ABT
2014-03-25,31.8713,31.5443,ABT
2014-03-24,31.9181,31.6528,ABT
2014-03-21,31.956,31.7893,ABT
2014-03-20,31.9798,31.9822,ABT
2014-03-19,31.9794,32.1094,ABT
2014-03-18,31.9608,32.1217,ABT
2014-03-17,31.9379,32.0622,ABT
2014-03-14,31.9201,32.0426,ABT
2014-03-13,31.9026,32.1627,ABT
2014-03-12,31.8655,32.2524,ABT
2014-03-11,31.8102,32.2555,ABT
2014-03-10,31.7465,32.2461,ABT
2014-03-07,31.6752,32.2038,ABT
2014-03-06,31.5997,32.215,ABT
2014-03-05,31.5118,32.1867,ABT
2014-03-04,31.4153,32.1327,ABT
2014-03-03,31.3129,31.9712,ABT
2014-02-28,31.2188,31.97,ABT
2014-02-27,31.1115,31.8464,ABT
2014-02-26,31.0065,31.6789,ABT
2014-02-25,30.9105,31.564,ABT
2014-02-24,30.8171,31.4488,ABT
2014-02-21,30.7269,31.3683,ABT
2014-02-20,30.6352,31.3043,ABT
2014-02-19,30.5396,31.1838,ABT
2014-02-18,30.4476,31.0745,ABT
2014-02-14,30.3581,30.8828,ABT
2014-02-13,30.2831,30.6597,ABT
2014-02-12,30.2293,30.3867,ABT
2014-02-11,30.2068,30.1473,ABT
2014-02-10,30.2153,29.9121,ABT
2014-02-07,30.2587,29.8125,ABT
2014-02-06,30.3224,29.6744,ABT
2014-02-05,30.415,29.6339,ABT
2014-02-04,30.5265,29.6611,ABT
2014-02-03,30.6502,29.7245,ABT
2014-01-31,30.7824,29.9175,ABT
2014-01-30,30.906,29.9553,ABT
2014-01-29,31.0418,30.0409,ABT
2014-01-28,31.1847,30.3393,ABT
2014-01-27,31.3055,30.5963,ABT
2014-01-24,31.4068,30.9579,ABT
2014-01-23,31.471,31.3642,ABT
2014-01-22,31.4862,31.6755,ABT
2014-01-21,31.4592,31.9172,ABT
2014-01-17,31.3938,31.9549,ABT
2014-01-16,31.3136,31.9293,ABT
2014-01-15,31.2256,31.8572,ABT
2014-01-14,31.1354,31.7638,ABT
2014-01-13,31.0457,31.6284,ABT
2014-01-10,30.9624,31.5725,ABT
2014-01-09,30.8753,31.4333,ABT
2014-01-08,30.7955,31.3286,ABT
2014-01-07,30.7194,31.2078,ABT
2014-01-06,30.6496,31.1411,ABT
2014-01-03,30.5794,30.9714,ABT
2014-01-02,30.5234,30.8825,ABT
2013-12-31,30.4721,30.8744,ABT
2013-12-30,30.4146,30.8367,ABT
2013-12-27,30.3544,30.7648,ABT
2013-12-26,30.2957,30.6798,ABT
2013-12-24,30.2409,30.5718,ABT
2013-12-23,30.1936,30.4709,ABT
2013-12-20,30.154,30.2691,ABT
2013-12-19,30.1375,30.1617,ABT
2013-12-18,30.1341,29.9672,ABT
2013-12-17,30.1579,29.6837,ABT
2013-12-16,30.2256,29.7126,ABT
2013-12-13,30.2989,29.7727,ABT
2013-12-12,30.3741,29.8879,ABT
2013-12-11,30.4435,30.0711,ABT
2013-12-10,30.4967,30.2372,ABT
2013-12-09,30.5338,30.3159,ABT
2013-12-06,30.565,30.3965,ABT
2013-12-05,30.589,30.415,ABT
2013-12-04,30.6139,30.6042,ABT
2013-12-03,30.6153,30.7378,ABT
2013-12-02,30.5978,30.8512,ABT
2013-11-29,30.5616,30.857,ABT
2013-11-27,30.5193,30.8512,ABT
2013-11-26,30.4719,30.8085,ABT
2013-11-25,30.4238,30.8189,ABT
2013-11-22,30.3674,30.8112,ABT
2013-11-21,30.304,30.7739,ABT
2013-11-20,30.2369,30.7728,ABT
2013-11-19,30.1603,30.7416,ABT
2013-11-18,30.0773,30.5573,ABT
2013-11-15,30.0087,30.519,ABT
2013-11-14,29.9358,30.4382,ABT
2013-11-13,29.864,30.4087,ABT
2013-11-12,29.7862,30.3667,ABT
2013-11-11,29.7033,30.3915,ABT
2013-11-08,29.605,30.3087,ABT
2013-11-07,29.5045,30.139,ABT
2013-11-06,29.4138,30.0421,ABT
2013-11-05,29.324,29.9345,ABT
2013-11-04,29.2368,29.8449,ABT
2013-11-01,29.15,29.8278,ABT
2013-10-31,29.0531,29.8104,ABT
2013-10-30,28.9449,29.8977,ABT
2013-10-29,28.8088,29.909,ABT
2013-10-28,28.6517,29.8325,ABT
2013-10-25,28.483,29.7305,ABT
2013-10-24,28.3047,29.6025,ABT
2013-10-23,28.1194,29.4426,ABT
2013-10-22,27.9303,29.224,ABT
2013-10-21,27.7455,28.9892,ABT
2013-10-18,27.5678,28.7192,ABT
2013-10-17,27.4033,28.2434,ABT
2013-10-16,27.2833,27.6413,ABT
2013-10-15,27.2322,27.1807,ABT
2013-10-14,27.2396,27.1568,ABT
2013-10-11,27.2514,27.0467,ABT
2013-10-10,27.2806,26.9647,ABT
2013-10-09,27.3257,26.8876,ABT
2013-10-08,27.3883,26.9485,ABT
2013-10-07,27.4512,27.0726,ABT
2013-10-04,27.5053,27.1066,ABT
2013-10-03,27.5622,27.1359,ABT
2013-10-02,27.6231,27.2474,ABT
2013-10-01,27.6768,27.2323,ABT
2013-09-30,27.7403,27.2444,ABT
2013-09-27,27.8112,27.4189,ABT
2013-09-26,27.8672,27.665,ABT
2013-09-25,27.8961,27.8535,ABT
2013-09-24,27.9022,28.1022,ABT
2013-09-23,27.8736,28.2486,ABT
2013-09-20,27.82,28.2399,ABT
2013-09-19,27.76,28.1827,ABT
2013-09-18,27.6996,28.0929,ABT
2013-09-17,27.6435,27.8901,ABT
2013-09-16,27.6082,27.8021,ABT
2013-09-13,27.5805,27.6741,ABT
2013-09-12,27.5672,27.5409,ABT
2013-09-11,27.5709,27.3929,ABT
2013-09-10,27.5964,27.1983,ABT
2013-09-09,27.6532,27.1159,ABT
2013-09-06,27.73,27.0838,ABT
2013-09-05,27.8223,27.1215,ABT
2013-09-04,27.9224,27.1075,ABT
2013-09-03,28.0388,27.1639,ABT
2013-08-30,28.1638,27.3813,ABT
2013-08-29,28.2756,27.5638,ABT
2013-08-28,28.3773,27.6999,ABT
2013-08-27,28.4741,27.8759,ABT
2013-08-26,28.5595,28.0408,ABT
2013-08-23,28.6336,28.1239,ABT
2013-08-22,28.7065,28.1487,ABT
2013-08-21,28.7861,28.2274,ABT
2013-08-20,28.866,28.3405,ABT
2013-08-19,28.941,28.4724,ABT
2013-08-16,29.008,28.6027,ABT
2013-08-15,29.0659,28.7523,ABT
2013-08-14,29.1106,28.9356,ABT
2013-08-13,29.1357,29.0244,ABT
2013-08-12,29.1515,29.0542,ABT
2013-08-09,29.1655,29.1047,ABT
2013-08-08,29.1741,29.1747,ABT
2013-08-07,29.1741,29.26,ABT
2013-08-06,29.1618,29.371,ABT
2013-08-05,29.1319,29.4734,ABT
2013-08-02,29.0831,29.5161,ABT
2013-08-01,29.0212,29.4924,ABT
2013-07-31,28.9539,29.4367,ABT
2013-07-30,28.885,29.4188,ABT
2013-07-29,28.8087,29.3278,ABT
2013-07-26,28.7345,29.2441,ABT
2013-07-25,28.6618,29.1217,ABT
2013-07-24,28.5961,29.0122,ABT
2013-07-23,28.5366,28.901,ABT
2013-07-22,28.4846,28.6911,ABT
2013-07-19,28.4551,28.6474,ABT
2013-07-18,28.4276,28.5704,ABT
2013-07-17,28.4072,28.5133,ABT
2013-07-16,28.392,28.4049,ABT
2013-07-15,28.3902,28.2926,ABT
2013-07-12,28.4041,28.202,ABT
2013-07-11,28.433,28.124,ABT
2013-07-10,28.4771,28.0067,ABT
2013-07-09,28.5443,28.0561,ABT
2013-07-08,28.6141,28.1219,ABT
2013-07-05,28.6844,28.0306,ABT
2013-07-03,28.7778,28.0398,ABT
2013-07-02,28.8832,28.2312,ABT
2013-07-01,28.9764,28.3233,ABT
2013-06-28,29.0697,28.4007,ABT
2013-06-27,29.1652,28.544,ABT
2013-06-26,29.254,28.6068,ABT
2013-06-25,29.3464,28.6263,ABT
2013-06-24,29.4493,28.7834,ABT
2013-06-21,29.5444,29.0301,ABT
2013-06-20,29.6179,29.1961,ABT
2013-06-19,29.6781,29.527,ABT
2013-06-18,29.6997,29.6903,ABT
2013-06-17,29.7011,29.5604,ABT
2013-06-14,29.7212,29.553,ABT
2013-06-13,29.7452,29.5644,ABT
2013-06-12,29.771,29.6091,ABT
2013-06-11,29.7942,29.7382,ABT
2013-06-10,29.8021,29.8061,ABT
2013-06-07,29.8016,29.7202,ABT
2013-06-06,29.8132,29.6004,ABT
2013-06-05,29.8436,29.6731,ABT
2013-06-04,29.868,29.8609,ABT
2013-06-03,29.869,29.9777,ABT
2013-05-31,29.8534,30.0373,ABT
2013-05-30,29.8272,30.2476,ABT
2013-05-29,29.7671,30.258,ABT
2013-05-28,29.697,30.2613,ABT
2013-05-24,29.6163,30.0411,ABT
2013-05-23,29.5557,29.9613,ABT
2013-05-22,29.4977,29.9299,ABT
2013-05-21,29.436,29.8237,ABT
2013-05-20,29.3806,29.6822,ABT
2013-05-17,29.3375,29.4694,ABT
2013-05-16,29.3186,29.5119,ABT
2013-05-15,29.291,29.5043,ABT
2013-05-14,29.2606,29.2724,ABT
2013-05-13,29.2589,29.1261,ABT
2013-05-10,29.2778,29.1183,ABT
2013-05-09,29.3006,29.156,ABT
2013-05-08,29.3213,29.2035,ABT
2013-05-07,29.3381,29.2375,ABT
2013-05-06,29.3525,29.3443,ABT
2013-05-03,29.3536,29.5429,ABT
2013-05-02,29.3266,29.5537,ABT
2013-05-01,29.2941,29.4986,ABT
2013-04-30,29.2649,29.4705,ABT
2013-04-29,29.2356,29.4251,ABT
2013-04-26,29.2085,29.4154,ABT
2013-04-25,29.1789,29.4745,ABT
2013-04-24,29.1367,29.5454,ABT
2013-04-23,29.0783,29.6319,ABT
2013-04-22,28.9993,29.5627,ABT
2013-04-19,28.9188,29.5561,ABT
2013-04-18,28.8277,29.4643,ABT
2013-04-17,28.7368,29.4275,ABT
2013-04-16,28.6381,29.2716,ABT
2013-04-15,28.5476,29.2988,ABT
2013-04-12,28.4403,29.4074,ABT
2013-04-11,28.3022,29.2848,ABT
2013-04-10,28.1618,29.0839,ABT
2013-04-09,28.03,28.8986,ABT
2013-04-08,27.9059,28.7688,ABT
2013-04-05,27.7827,28.6249,ABT
2013-04-04,27.6624,28.497,ABT
2013-04-03,27.5431,28.236,ABT
2013-04-02,27.4441,27.9758,ABT
2013-04-01,27.3682,27.6821,ABT
2013-03-28,27.3234,27.5062,ABT
2013-03-27,27.2972,27.2691,ABT
2013-03-26,27.3013,27.1419,ABT
2013-03-25,27.324,27.0417,ABT
2013-03-22,27.3644,27.0545,ABT
2013-03-21,27.4086,27.1008,ABT
2013-03-20,27.4526,27.2185,ABT
2013-03-19,27.486,27.2876,ABT
2013-03-18,27.5144,27.4515,ABT
2013-03-15,27.5234,27.6915,ABT
2013-03-14,27.4994,27.8303,ABT
2013-03-13,27.4521,27.7491,ABT
2013-03-12,27.4097,27.6755,ABT
2013-03-11,27.3717,27.5853,ABT
2013-03-08,27.3412,27.4784,ABT
2013-03-07,27.3216,27.4024,ABT
2013-03-06,27.31,27.3676,ABT
2013-03-05,27.3018,27.3639,ABT
2013-03-04,27.2929,27.2524,ABT
2013-03-01,27.2987,27.1997,ABT
2013-02-28,27.3128,27.3184,ABT
2013-02-27,27.312,27.426,ABT
2013-02-26,27.2957,27.4444,ABT
2013-02-25,27.2745,27.5222,ABT
2013-02-22,27.2391,27.57,ABT
2013-02-21,27.1918,27.5592,ABT
2013-02-20,27.1394,27.622,ABT
2013-02-19,27.0704,27.6364,ABT
2013-02-15,26.9896,27.5758,ABT
2013-02-14,26.9058,27.4258,ABT
2013-02-13,26.8315,27.327,ABT
2013-02-12,26.7607,27.2591,ABT
2013-02-11,26.6896,27.2112,ABT
2013-02-08,26.615,27.1579,ABT
2013-02-07,26.5375,27.047,ABT
2013-02-06,26.4647,26.9045,ABT
2013-02-05,26.4019,26.7916,ABT
2013-02-04,26.3462,26.7104,ABT
2013-02-01,26.2941,26.6927,ABT
2013-01-31,26.2372,26.5705,ABT
2013-01-30,26.1896,26.4049,ABT
2013-01-29,26.1588,26.3599,ABT
2013-01-28,26.1301,26.2705,ABT
2013-01-25,26.1101,26.2393,ABT
2013-01-24,26.0916,26.2536,ABT
2013-01-23,26.0685,26.27,ABT
2013-01-22,26.0397,26.2892,ABT
2013-01-18,26.004,26.2909,ABT
2013-01-17,25.963,26.3357,ABT
2013-01-16,25.9098,26.3847,ABT
2013-01-15,25.842,26.4715,ABT
2013-01-14,25.7521,26.5019,ABT
2013-01-11,25.6449,26.4519,ABT
2013-01-10,25.5297,26.3826,ABT
2013-01-09,25.4078,26.2,ABT
2013-01-08,25.2946,26.0309,ABT
2013-01-07,25.1894,25.8637,ABT
2013-01-04,25.0931,25.6434,ABT
2013-01-03,25.0145,25.4213,ABT
2013-01-02,24.9564,25.0721,ABT
2012-12-31,24.9399,24.93,ABT
2012-12-28,24.9413,24.8935,ABT
2012-12-27,24.9481,24.9824,ABT
2012-12-26,24.9432,25.0207,ABT
2012-12-24,24.9322,25.0704,ABT
2012-12-21,24.9124,25.0845,ABT
2012-12-20,24.8878,25.0294,ABT
2012-12-19,24.8676,25.0196,ABT
2012-12-18,24.8459,25.0333,ABT
2012-12-17,24.8191,24.9764,ABT
2012-12-14,24.7966,24.9936,ABT
2012-12-13,24.7685,24.9973,ABT
2012-12-12,24.7358,25.0062,ABT
2012-12-11,24.6972,24.93,ABT
2012-12-10,24.6639,24.8081,ABT
2012-12-07,24.6433,24.7526,ABT
2012-12-06,24.6277,24.6531,ABT
2012-12-05,24.6241,24.6415,ABT
2012-12-04,24.6216,24.6311,ABT
2012-12-03,24.6203,24.6363,ABT
2012-11-30,24.618,24.6561,ABT
2012-11-29,24.6126,24.592,ABT
2012-11-28,24.6155,24.4963,ABT
2012-11-27,24.6325,24.4337,ABT
2012-11-26,24.6609,24.4152,ABT
2012-11-23,24.696,24.3523,ABT
2012-11-21,24.7451,24.2545,ABT
2012-11-20,24.8152,24.2693,ABT
2012-11-19,24.8932,24.3209,ABT
2012-11-16,24.975,24.4101,ABT
2012-11-15,25.0557,24.5342,ABT
2012-11-14,25.1301,24.6588,ABT
2012-11-13,25.1975,24.7561,ABT
2012-11-12,25.2605,24.7661,ABT
2012-11-09,25.3312,24.7552,ABT
2012-11-08,25.4135,24.7445,ABT
2012-11-07,25.509,24.9035,ABT
2012-11-06,25.5955,24.983,ABT
2012-11-05,25.683,25.0508,ABT
2012-11-02,25.7734,25.1132,ABT
2012-11-01,25.8677,25.2065,ABT
2012-10-31,25.9621,25.2685,ABT
2012-10-26,26.0612,25.3447,ABT
2012-10-25,26.1636,25.449,ABT
2012-10-24,26.2657,25.5498,ABT
2012-10-23,26.3679,25.7122,ABT
2012-10-22,26.4616,25.9542,ABT
2012-10-19,26.5341,26.2196,ABT
2012-10-18,26.579,26.5301,ABT
2012-10-17,26.586,26.8816,ABT
2012-10-16,26.5438,27.0445,ABT
2012-10-15,26.4723,26.8679,ABT
2012-10-12,26.4157,26.6427,ABT
2012-10-11,26.3833,26.6954,ABT
2012-10-10,26.3387,26.7478,ABT
2012-10-09,26.2803,26.762,ABT
2012-10-08,26.2115,26.7139,ABT
2012-10-05,26.1397,26.5967,ABT
2012-10-04,26.0744,26.4037,ABT
2012-10-03,26.0273,26.2513,ABT
2012-10-02,25.9953,26.1684,ABT
2012-10-01,25.9706,26.221,ABT
2012-09-28,25.9349,26.2227,ABT
2012-09-27,25.8937,26.2909,ABT
2012-09-26,25.837,26.2856,ABT
2012-09-25,25.7729,26.2951,ABT
2012-09-24,25.6983,26.2596,ABT
2012-09-21,25.6181,26.2072,ABT
2012-09-20,25.534,26.1361,ABT
2012-09-19,25.448,26.0109,ABT
2012-09-18,25.3675,25.9085,ABT
2012-09-17,25.2903,25.8276,ABT
2012-09-14,25.2135,25.6933,ABT
2012-09-13,25.1449,25.6216,ABT
2012-09-12,25.0769,25.3996,ABT
2012-09-11,25.0308,25.2844,ABT
2012-09-10,24.9945,25.1954,ABT
2012-09-07,24.9658,25.0944,ABT
2012-09-06,24.9474,25.023,ABT
2012-09-05,24.9366,24.8987,ABT
2012-09-04,24.9421,24.881,ABT
2012-08-31,24.9508,24.8941,ABT
2012-08-30,24.9589,24.9014,ABT
2012-08-29,24.9671,24.9288,ABT
2012-08-28,24.9726,24.9389,ABT
2012-08-27,24.9774,24.9371,ABT
2012-08-24,24.9831,24.9359,ABT
2012-08-23,24.9899,24.9192,ABT
2012-08-22,25.0,24.9614,ABT
2012-08-21,25.0055,24.9912,ABT
2012-08-20,25.0075,25.0612,ABT
2012-08-17,24.9999,25.1002,ABT
2012-08-16,24.9855,25.1281,ABT
2012-08-15,24.9651,25.1008,ABT
2012-08-14,24.9458,25.0657,ABT
2012-08-13,24.9286,25.0506,ABT
2012-08-10,24.9112,25.0531,ABT
2012-08-09,24.8909,25.0413,ABT
2012-08-08,24.8695,25.0749,ABT
2012-08-07,24.8401,25.0969,ABT
2012-08-06,24.8034,25.1098,ABT
2012-08-03,24.7597,25.084,ABT
2012-08-02,24.7133,25.0218,ABT
2012-08-01,24.6692,24.9705,ABT
2012-07-31,24.6262,24.9325,ABT
2012-07-30,24.5824,24.8552,ABT
2012-07-27,24.5435,24.7154,ABT
2012-07-26,24.5189,24.5556,ABT
2012-07-25,24.5137,24.5627,ABT
2012-07-24,24.5067,24.6392,ABT
2012-07-23,24.4877,24.7639,ABT
2012-07-20,24.4483,24.8416,ABT
2012-07-19,24.3921,24.8921,ABT
2012-07-18,24.3207,24.8659,ABT
2012-07-17,24.2428,24.8145,ABT
2012-07-16,24.1611,24.6789,ABT
2012-07-13,24.0871,24.622,ABT
2012-07-12,24.0107,24.55,ABT
2012-07-11,23.9337,24.4945,ABT
2012-07-10,23.8536,24.4141,ABT
2012-07-09,23.7735,24.3095,ABT
2012-07-06,23.6969,24.1775,ABT
2012-07-05,23.6283,24.1095,ABT
2012-07-03,23.5596,24.0187,ABT
2012-07-02,23.494,23.8877,ABT
2012-06-29,23.4377,23.7382,ABT
2012-06-28,23.3948,23.5588,ABT
2012-06-27,23.3713,23.5155,ABT
2012-06-26,23.3507,23.4628,ABT
2012-06-25,23.3347,23.4578,ABT
2012-06-22,23.3172,23.48,ABT
2012-06-21,23.2939,23.4844,ABT
2012-06-20,23.2667,23.5004,ABT
2012-06-19,23.2333,23.4489,ABT
2012-06-18,23.2025,23.374,ABT
2012-06-15,23.178,23.2954,ABT
2012-06-14,23.1612,23.2158,ABT
2012-06-13,23.1534,23.1548,ABT
2012-06-12,23.1532,23.1525,ABT
2012-06-11,23.1533,23.093,ABT
2012-06-08,23.162,23.0701,ABT
2012-06-07,23.1751,22.9931,ABT
2012-06-06,23.2011,22.9759,ABT
2012-06-05,23.2333,22.973,ABT
2012-06-04,23.2705,23.062,ABT
2012-06-01,23.3002,23.1907,ABT
2012-05-31,23.3159,23.3247,ABT
2012-05-30,23.3146,23.3439,ABT
2012-05-29,23.3104,23.3695,ABT
2012-05-25,23.302,23.3598,ABT
2012-05-24,23.2937,23.333,ABT
2012-05-23,23.2881,23.2759,ABT
2012-05-22,23.2899,23.3316,ABT
2012-05-21,23.2839,23.328,ABT
2012-05-18,23.2776,23.3458,ABT
2012-05-17,23.2679,23.3996,ABT
2012-05-16,23.2491,23.3886,ABT
2012-05-15,23.2291,23.3337,ABT
2012-05-14,23.2142,23.3434,ABT
2012-05-11,23.1957,23.3827,ABT
