time,WMA_daily_5_close,Company,WMA_daily_10_close,"FAMA_MAMA_daily_close_(0.1, 0.1)","MAMA_daily_close_(0.1, 0.1)","FAMA_MAMA_daily_close_(0.25, 0.25)","MAMA_daily_close_(0.25, 0.25)"
2008-06-06,18.2742,ABT,18.2894,17.6502,18.0544,18.0307,18.2509
2008-06-09,18.1863,ABT,18.2573,17.6704,18.054,18.052,18.2009
2008-06-10,18.0578,ABT,18.1891,17.6887,18.0356,18.0603,18.1182
2008-06-11,17.8821,ABT,18.0794,17.704,17.995,18.0522,17.9959
2008-06-12,17.8085,ABT,17.999,17.7174,17.9726,18.0382,17.9397
2008-06-13,17.7942,ABT,17.9415,17.7295,17.9583,18.0224,17.9123
2008-06-16,17.8184,ABT,17.9106,17.7406,17.9528,18.0084,17.9099
2008-06-17,17.7689,ABT,17.8423,17.7497,17.9227,17.988,17.8455
2008-06-18,17.6835,ABT,17.7594,17.7563,17.8805,17.9594,17.7593
2008-06-19,17.7197,ABT,17.7555,17.7623,17.8765,17.9369,17.7795
2008-06-20,17.6646,ABT,17.7138,17.7665,17.8468,17.911,17.7296
2008-06-23,17.7294,ABT,17.7369,17.7707,17.8511,17.8933,17.7696
2008-06-24,17.7358,ABT,17.7305,17.7741,17.8371,17.8761,17.7551
2008-06-25,17.714,ABT,17.7139,17.7762,17.8173,17.8573,17.7261
2008-06-26,17.5963,ABT,17.6497,17.7761,17.7735,17.8301,17.6393
2008-06-27,17.5378,ABT,17.6083,17.7744,17.7426,17.8007,17.5956
2008-06-30,17.4838,ABT,17.5717,17.7714,17.7138,17.7707,17.5603
2008-07-01,17.595,ABT,17.6175,17.7692,17.7287,17.7539,17.636
2008-07-02,17.6993,ABT,17.6613,17.7679,17.7432,17.7465,17.6953
2008-07-03,17.8441,ABT,17.7289,17.7682,17.773,17.7509,17.7818
2008-07-07,17.8832,ABT,17.7592,17.7688,17.7813,17.7571,17.8005
2008-07-08,18.2454,ABT,17.9751,17.7751,17.8936,17.7971,18.0765
2008-07-09,18.4605,ABT,18.145,17.7853,17.9796,17.8531,18.2456
2008-07-10,18.6646,ABT,18.3222,17.7996,18.0714,17.9226,18.4086
2008-07-11,18.7388,ABT,18.4431,17.8164,18.1356,17.9928,18.4848
2008-07-14,18.7451,ABT,18.527,17.8349,18.1864,18.0593,18.5245
2008-07-15,18.879,ABT,18.6878,17.8575,18.2862,18.1381,18.6895
2008-07-16,18.897,ABT,18.764,17.8819,18.3468,18.2133,18.7402
2008-07-17,18.9643,ABT,18.8535,17.9088,18.4189,18.2894,18.8222
2008-07-18,19.029,ABT,18.9261,17.9377,18.4865,18.3646,18.8903
2008-07-21,18.98,ABT,18.9313,17.9668,18.5208,18.4284,18.8751
2008-07-22,19.0191,ABT,18.9737,17.9976,18.5818,18.4922,18.9391
2008-07-23,18.9844,ABT,18.9697,18.0284,18.6136,18.5468,18.9291
2008-07-24,18.9459,ABT,18.9613,18.059,18.6411,18.5934,18.9191
2008-07-25,18.9702,ABT,18.9808,18.0901,18.6812,18.6379,18.9497
2008-07-28,18.8643,ABT,18.9213,18.1195,18.6771,18.6672,18.8724
2008-07-29,18.7412,ABT,18.8456,18.1467,18.6645,18.6828,18.792
2008-07-30,18.7573,ABT,18.8363,18.1736,18.6833,18.6984,18.8072
2008-07-31,18.7202,ABT,18.797,18.199,18.6833,18.7081,18.7763
2008-08-01,18.6669,ABT,18.7484,18.2228,18.6744,18.7109,18.7307
2008-08-04,18.775,ABT,18.7807,18.247,18.7058,18.7215,18.7952
2008-08-05,19.0202,ABT,18.8975,18.2737,18.7822,18.7517,18.9637
2008-08-06,19.2119,ABT,19.0123,18.3027,18.8532,18.7948,19.096
2008-08-07,19.3145,ABT,19.0911,18.3327,18.9032,18.8405,19.1603
2008-08-08,19.4464,ABT,19.2018,18.3646,18.9705,18.8934,19.2641
2008-08-11,19.4986,ABT,19.2949,18.3977,19.0267,18.9481,19.3312
2008-08-12,19.5123,ABT,19.3707,18.4317,19.0766,19.0021,19.3799
2008-08-13,19.4747,ABT,19.4028,18.4654,19.1072,19.0494,19.3807
2008-08-14,19.4721,ABT,19.4403,18.4993,19.1431,19.0935,19.4021
2008-08-15,19.5636,ABT,19.519,18.5346,19.2059,19.1436,19.4943
2008-08-18,19.5691,ABT,19.5365,18.5699,19.2406,19.1893,19.5088
2008-08-19,19.5623,ABT,19.5378,18.6049,19.2684,19.2295,19.5114
2008-08-20,19.4984,ABT,19.5068,18.6384,19.2763,19.2596,19.4703
2008-08-21,19.4038,ABT,19.4604,18.6702,19.2734,19.279,19.4145
2008-08-22,19.3724,ABT,19.4424,18.7009,19.2853,19.2953,19.4092
2008-08-25,19.2866,ABT,19.3844,18.7295,19.2723,19.3015,19.3455
2008-08-26,19.2064,ABT,19.3217,18.7557,19.2542,19.2991,19.282
2008-08-27,19.1712,ABT,19.276,18.7801,19.2429,19.2925,19.2468
2008-08-28,19.2636,ABT,19.2968,18.8044,19.2668,19.2942,19.3057
2008-08-29,19.1944,ABT,19.2377,18.8264,19.2447,19.2875,19.2405
2008-09-02,19.3231,ABT,19.2871,18.849,19.2771,19.2919,19.3226
2008-09-03,19.3047,ABT,19.2711,18.8701,19.2705,19.2922,19.2947
2008-09-04,19.1281,ABT,19.1786,18.8875,19.2194,19.2758,19.161
2008-09-05,19.0255,ABT,19.1234,18.9025,19.188,19.2535,19.0971
2008-09-08,19.1173,ABT,19.1594,18.9177,19.2065,19.2426,19.1662
2008-09-09,19.0832,ABT,19.1391,18.9315,19.192,19.2298,19.14
2008-09-10,19.1294,ABT,19.1458,18.9445,19.1929,19.2204,19.1552
2008-09-11,19.3322,ABT,19.2355,18.9593,19.2405,19.2283,19.2835
2008-09-12,19.45,ABT,19.3024,18.9752,19.276,19.245,19.3615
2008-09-15,19.4544,ABT,19.3304,18.9908,19.2877,19.2605,19.3694
2008-09-16,19.6045,ABT,19.4323,19.0084,19.3423,19.2887,19.4856
2008-09-17,19.4201,ABT,19.375,19.0233,19.3066,19.2976,19.3605
2008-09-18,19.3419,ABT,19.3719,19.0372,19.302,19.3024,19.3355
2008-09-19,19.3604,ABT,19.3976,19.0513,19.3188,19.3107,19.369
2008-09-22,19.2139,ABT,19.3185,19.0628,19.2818,19.3049,19.264
2008-09-23,19.2484,ABT,19.3296,19.0744,19.2939,19.3041,19.2987
2008-09-24,19.3492,ABT,19.3551,19.0865,19.3161,19.3102,19.353
2008-09-25,19.4677,ABT,19.4037,19.0997,19.352,19.3256,19.4335
2008-09-26,19.5663,ABT,19.4565,19.1141,19.3866,19.3474,19.4997
2008-09-29,19.4285,ABT,19.3868,19.1259,19.3515,19.3519,19.3835
2008-09-30,19.305,ABT,19.3344,19.1359,19.3258,19.3468,19.3113
2008-10-01,19.2804,ABT,19.3384,19.1455,19.3262,19.343,19.316
2008-10-02,19.3357,ABT,19.3728,19.1555,19.3468,19.3464,19.3701
2008-10-03,19.3574,ABT,19.3788,19.1654,19.3525,19.3504,19.3784
2008-10-06,19.1655,ABT,19.2587,19.1715,19.2876,19.3328,19.2096
2008-10-07,18.9382,ABT,19.1118,19.1735,19.2119,19.2962,19.04
2008-10-08,18.6833,ABT,18.9451,19.171,19.1242,19.2421,18.8638
2008-10-09,17.9376,ABT,18.496,19.1564,18.8782,19.1261,18.3138
2008-10-10,17.3345,ABT,18.0752,19.1307,18.6422,18.9684,17.8649
2008-10-13,17.4537,ABT,18.0012,19.1036,18.5888,18.8381,17.9257
2008-10-14,17.6761,ABT,17.9788,19.0764,18.5597,18.7357,18.0189
2008-10-15,17.8138,ABT,17.9161,19.0478,18.5035,18.6454,18.0136
2008-10-16,18.141,ABT,17.9688,19.0205,18.5031,18.5816,18.1349
2008-10-17,18.3548,ABT,18.0451,18.9948,18.5053,18.538,18.2326
2008-10-20,18.6674,ABT,18.2643,18.9739,18.5772,18.5308,18.4804
2008-10-21,18.732,ABT,18.3793,18.9547,18.5897,18.5314,18.5359
2008-10-22,18.5325,ABT,18.3619,18.9334,18.5298,18.515,18.3997
2008-10-23,18.4625,ABT,18.4211,18.9125,18.5147,18.4999,18.3944
2008-10-24,18.3205,ABT,18.4054,18.8907,18.4771,18.4787,18.3303
2008-10-27,18.0784,ABT,18.2917,18.8665,18.4054,18.4424,18.1879
2008-10-28,18.1376,ABT,18.2954,18.8432,18.4021,18.4163,18.2339
2008-10-29,18.1265,ABT,18.2473,18.8196,18.3713,18.3891,18.1991
2008-10-30,18.1519,ABT,18.2212,18.7965,18.3567,18.3662,18.2056
2008-10-31,18.2532,ABT,18.2359,18.7748,18.3632,18.3529,18.2597
2008-11-03,18.4303,ABT,18.3041,18.756,18.3975,18.3552,18.3712
2008-11-04,18.5899,ABT,18.4067,18.7403,18.442,18.3719,18.4892
2008-11-05,18.5812,ABT,18.4319,18.7253,18.441,18.3848,18.4749
2008-11-06,18.3897,ABT,18.3617,18.7086,18.392,18.3797,18.3439
2008-11-07,18.3902,ABT,18.394,18.6932,18.4,18.3792,18.376
2008-11-10,18.3962,ABT,18.4251,18.679,18.4099,18.3827,18.4067
2008-11-11,18.3926,ABT,18.43,18.6657,18.4118,18.3863,18.4122
2008-11-12,18.3421,ABT,18.3932,18.652,18.3911,18.3831,18.3604
2008-11-13,18.6006,ABT,18.5148,18.6424,18.4607,18.403,18.542
2008-11-14,18.5518,ABT,18.4943,18.633,18.4538,18.4156,18.5045
2008-11-17,18.5374,ABT,18.4902,18.6241,18.4563,18.4259,18.498
2008-11-18,18.6634,ABT,18.5661,18.6179,18.5003,18.4474,18.5976
2008-11-19,18.53,ABT,18.5165,18.6106,18.4714,18.4541,18.5011
2008-11-20,17.9319,ABT,18.2177,18.5954,18.3062,18.4074,18.0805
2008-11-21,17.6152,ABT,18.0105,18.5754,18.1965,18.3393,17.8627
2008-11-24,17.295,ABT,17.7814,18.5503,18.0731,18.2516,17.6376
2008-11-25,17.1248,ABT,17.6069,18.5216,17.9767,18.1584,17.5055
2008-11-26,17.0906,ABT,17.4655,18.4903,17.895,18.0659,17.419
2008-11-28,17.24,ABT,17.4051,18.4586,17.8555,17.9876,17.4393
2008-12-01,17.0946,ABT,17.2375,18.4229,17.7451,17.8976,17.2674
2008-12-02,17.1823,ABT,17.2102,18.3871,17.7066,17.8217,17.2905
2008-12-03,17.3749,ABT,17.2749,18.3533,17.7113,17.7698,17.4064
2008-12-04,17.3999,ABT,17.2924,18.3195,17.6782,17.7235,17.3997
2008-12-05,17.4903,ABT,17.3688,18.2872,17.6724,17.6899,17.4549
2008-12-08,17.5916,ABT,17.4409,18.2565,17.6729,17.6675,17.5104
2008-12-09,17.5255,ABT,17.4468,18.2257,17.6415,17.6432,17.4728
2008-12-10,17.4092,ABT,17.4181,18.1943,17.5983,17.6136,17.407
2008-12-11,17.2747,ABT,17.3578,18.1618,17.5431,17.5765,17.3167
2008-12-12,17.1313,ABT,17.2827,18.1279,17.484,17.5326,17.2256
2008-12-15,17.1315,ABT,17.2715,18.0945,17.4606,17.495,17.2316
2008-12-16,17.3295,ABT,17.3436,18.0643,17.4902,17.4785,17.363
2008-12-17,17.3785,ABT,17.3416,18.0351,17.4802,17.4649,17.3697
2008-12-18,17.4077,ABT,17.3421,18.0068,17.4688,17.4529,17.3689
2008-12-19,17.4466,ABT,17.3597,17.9798,17.4679,17.4453,17.3917
2008-12-22,17.5007,ABT,17.407,17.9549,17.4818,17.4453,17.4455
2008-12-23,17.5032,ABT,17.4404,17.9315,17.486,17.4477,17.465
2008-12-24,17.5424,ABT,17.4824,17.9097,17.4961,17.4537,17.4955
2008-12-26,17.5529,ABT,17.509,17.8893,17.5005,17.4603,17.5066
2008-12-29,17.5139,ABT,17.506,17.8695,17.4931,17.4636,17.4866
2008-12-30,17.5874,ABT,17.5544,17.852,17.5195,17.475,17.5543
2008-12-31,17.6742,ABT,17.6064,17.8369,17.5503,17.4934,17.6226
2009-01-02,17.762,ABT,17.6687,17.8243,17.5844,17.5179,17.6897
2009-01-05,17.727,ABT,17.6659,17.8123,17.5843,17.5361,17.6631
2009-01-06,17.4976,ABT,17.5548,17.798,17.5268,17.5315,17.4996
2009-01-07,17.2649,ABT,17.4349,17.7814,17.4656,17.5093,17.3536
2009-01-08,17.1507,ABT,17.3615,17.7638,17.4293,17.482,17.2908
2009-01-09,17.0814,ABT,17.294,17.7454,17.3957,17.4519,17.2413
2009-01-12,16.9418,ABT,17.168,17.7245,17.3283,17.4093,17.1114
2009-01-13,16.8997,ABT,17.0788,17.7023,17.2797,17.3637,17.0441
2009-01-14,16.8026,ABT,16.9641,17.678,17.216,17.3112,16.9439
2009-01-15,16.6956,ABT,16.8544,17.6516,17.1504,17.2533,16.8478
2009-01-16,16.7033,ABT,16.8105,17.6247,17.1148,17.2009,16.8346
2009-01-20,16.65,ABT,16.7426,17.5964,17.0586,17.1463,16.7641
2009-01-21,16.958,ABT,16.8842,17.5723,17.113,17.1248,16.9737
2009-01-22,17.2926,ABT,17.0572,17.5529,17.1851,17.1328,17.1889
2009-01-23,17.5254,ABT,17.2013,17.5374,17.2434,17.1579,17.3335
2009-01-26,17.8168,ABT,17.4092,17.5274,17.3375,17.2064,17.5462
2009-01-27,18.0537,ABT,17.618,17.5227,17.4336,17.2724,17.7344
2009-01-28,18.238,ABT,17.8331,17.5236,17.5393,17.3538,17.9234
2009-01-29,18.4136,ABT,18.0456,17.5299,17.6496,17.4474,18.1031
2009-01-30,18.5388,ABT,18.2237,17.5409,17.7498,17.5465,18.2403
2009-02-02,18.6195,ABT,18.3717,17.556,17.8444,17.6475,18.3542
2009-02-03,18.8243,ABT,18.5713,17.5771,17.977,17.7613,18.5582
2009-02-04,18.851,ABT,18.6579,17.6012,18.0603,17.8688,18.6212
2009-02-05,18.9259,ABT,18.7605,17.629,18.1562,17.9753,18.7206
2009-02-06,19.0452,ABT,18.8795,17.6607,18.2633,18.0843,18.8473
2009-02-09,19.1374,ABT,18.978,17.6958,18.363,18.1926,18.9507
2009-02-10,19.0282,ABT,18.9677,17.7312,18.4037,18.2817,18.9055
2009-02-11,18.9356,ABT,18.9433,17.7665,18.4373,18.3545,18.864
2009-02-12,18.8959,ABT,18.9407,17.8023,18.482,18.4188,18.8691
2009-02-13,18.7317,ABT,18.8608,17.8363,18.4822,18.4631,18.7727
2009-02-17,18.5038,ABT,18.7223,17.8669,18.4484,18.4821,18.6156
2009-02-18,18.3807,ABT,18.6103,17.8949,18.427,18.4869,18.5204
2009-02-19,18.3224,ABT,18.5312,17.921,18.4166,18.4849,18.4709
2009-02-20,18.2436,ABT,18.4347,17.9446,18.3927,18.474,18.3976
2009-02-23,18.1414,ABT,18.3149,17.9648,18.35,18.4509,18.2896
2009-02-24,18.2239,ABT,18.3,17.9844,18.3566,18.4347,18.3214
2009-02-25,18.1627,ABT,18.232,18.0015,18.3249,18.4118,18.251
